,Name,Year,Kilometers_Driven,Fuel_Type,Mileage,Engine,Power,Price
3184,Hyundai Grand i10,2016,51866,Petrol,18.9,1197,82.0,5.5
3185,Nissan Micra Diesel,2013,69000,Diesel,23.08,1461,63.1,3.0
3186,Hyundai Grand i10,2017,62788,Petrol,18.9,1197,81.86,6.08
3187,Volkswagen Vento Diesel,2013,150000,Diesel,20.54,1598,103.6,5.0
3188,Toyota Fortuner 4x2,2015,47566,Diesel,12.55,2982,168.5,20.25
3189,Hyundai Santro GS,2002,67000,Petrol,0.0,999,74.0,1.2
3190,Toyota Innova Crysta,2018,20300,Diesel,11.36,2755,171.5,18.0
3191,Mercedes-Benz A Class,2015,48300,Diesel,20.0,2143,107.3,17.5
3192,Hyundai EON D,2013,30000,Petrol,21.1,814,55.2,2.1
3193,Hyundai Elantra CRDi,2012,36000,Diesel,22.7,1582,126.24,7.5
3194,Mini Cooper 3,2015,27641,Diesel,20.7,1496,113.98,24.77
3195,Renault Duster 110PS,2015,60000,Diesel,19.64,1461,108.45,8.65
3196,Ford Endeavour 3.2,2019,9000,Diesel,10.91,3198,197.0,35.5
3197,Toyota Corolla Altis,2014,60750,Petrol,14.28,1798,138.03,10.5
3198,Mahindra XUV500 W7,2018,9000,Diesel,14.0,2179,155.0,13.0
3199,BMW 7 Series,2012,41100,Diesel,16.77,2993,261.49,26.5
3200,Maruti Wagon R,2004,60000,Petrol,17.3,1061,64.0,1.4
3201,Honda City i,2017,38424,Petrol,17.8,1497,117.3,7.51
3202,Maruti Swift VDI,2014,50000,Diesel,22.9,1248,74.0,4.3
3203,Honda City i-VTEC,2015,19000,Petrol,18.0,1497,117.3,8.95
3204,Maruti Ertiga VDI,2015,58734,Diesel,20.77,1248,88.76,6.91
3205,Renault Duster 110PS,2016,65257,Diesel,19.01,1461,108.45,9.75
3206,Maruti Swift Dzire,2010,130000,Diesel,19.3,1248,73.9,4.0
3207,Maruti Ritz VDi,2011,79000,Diesel,23.2,1248,73.94,3.65
3208,Mahindra XUV500 W8,2013,78000,Diesel,15.1,2179,140.0,10.75
3209,Honda Brio S,2015,49133,Petrol,19.4,1198,86.8,4.51
3210,Mercedes-Benz M-Class ML,2016,22769,Diesel,0.0,2987,165.0,49.22
3211,Tata Manza Club,2014,54448,Diesel,21.02,1248,88.8,3.7
3212,Toyota Innova 2.5,2014,158793,Diesel,12.8,2494,102.0,12.99
3213,Maruti Swift VXI,2015,62088,Petrol,18.6,1197,85.8,4.15
3214,Hyundai Verna 1.6,2012,14800,Petrol,17.01,1591,121.3,4.4
3215,Honda Mobilio S,2015,26000,Petrol,17.3,1497,117.3,4.25
3216,Honda Amaze S,2017,32005,Petrol,18.0,1198,86.7,4.25
3217,Honda City i-VTEC,2017,35000,Petrol,18.0,1497,117.3,7.7
3218,Land Rover Range,2015,52000,Diesel,12.7,2179,187.7,39.75
3219,Honda City i-VTEC,2017,11000,Petrol,17.4,1497,117.3,8.5
3220,Mercedes-Benz E-Class 280,2008,62000,Petrol,9.5,2997,231.1,7.0
3221,Ford Ikon 1.3,2002,65134,Petrol,13.8,1299,70.0,0.8
3222,Toyota Fortuner 4x2,2013,71000,Diesel,13.0,2982,168.5,15.25
3223,Maruti A-Star Vxi,2008,51366,Petrol,19.0,998,66.1,2.25
3224,Tata Sumo EX,2016,46300,Diesel,14.07,1948,83.1,4.85
3225,Honda City V,2012,60908,Petrol,15.6,1497,116.3,6.42
3226,Nissan Micra XV,2012,93450,Diesel,23.19,1461,63.12,2.5
3227,Hyundai Verna SX,2011,104000,Diesel,19.08,1582,126.32,5.75
3228,Maruti 800 Std,2003,52000,Petrol,16.1,796,37.0,0.5
3229,Mahindra XUV500 W8,2015,42999,Diesel,15.1,2179,140.0,11.52
3230,Maruti SX4 VDI,2014,90000,Diesel,21.5,1248,88.8,4.5
3231,Hyundai i20 Sportz,2013,72000,Petrol,15.0,1396,98.6,4.75
3232,Hyundai Creta 1.6,2019,54321,Diesel,19.67,1582,126.2,13.54
3233,Mercedes-Benz E-Class E250,2015,59630,Diesel,13.0,2143,201.1,23.41
3234,Toyota Fortuner 4x2,2013,116000,Diesel,12.55,2982,168.5,19.25
3235,Volvo S60 D4,2015,34000,Diesel,9.0,1984,181.0,20.0
3236,Mercedes-Benz E-Class 2009-2013,2011,70000,Diesel,14.21,2143,203.0,13.0
3237,Honda Accord 2.4,2010,80000,Petrol,10.2,2354,180.0,3.99
3238,Honda Amaze S,2015,110000,Diesel,25.8,1498,98.6,4.65
3239,Maruti Dzire ZDI,2013,56454,Diesel,28.4,1248,73.75,4.65
3240,Maruti Swift LXI,2013,60000,Petrol,18.6,1197,85.8,3.15
3241,Toyota Corolla Altis,2013,56000,Petrol,14.53,1798,138.1,8.25
3242,Land Rover Range,2012,63000,Diesel,11.49,4367,335.3,65.0
3243,Maruti Swift VDI,2012,63000,Diesel,22.9,1248,74.0,4.5
3244,Jeep Compass 2.0,2017,15050,Diesel,16.3,1956,170.0,17.5
3245,Maruti Swift VXI,2016,29401,Petrol,20.4,1197,81.8,4.31
3246,Honda Jazz 1.2,2016,25238,Petrol,18.7,1199,88.7,6.2
3247,Toyota Etios GD,2011,79000,Diesel,23.59,1364,74.0,4.67
3248,Volkswagen Polo Petrol,2011,58752,Petrol,16.47,1198,73.9,3.32
3249,Honda Civic 2006-2010,2011,62000,Petrol,12.9,1799,130.0,3.75
3250,Toyota Etios G,2013,132000,Petrol,16.78,1496,88.73,4.7
3251,Hyundai Verna 1.6,2016,51000,Petrol,17.01,1591,121.3,6.5
3252,Toyota Innova 2.5,2009,185200,Diesel,12.8,2494,102.0,7.25
3253,Maruti SX4 S,2016,61717,Diesel,22.7,1598,118.0,8.94
3254,Ford Freestyle Titanium,2018,8896,Petrol,19.0,1194,94.68,7.34
3255,Maruti Baleno Alpha,2016,17000,Petrol,21.4,1197,83.1,6.9
3256,Honda Jazz V,2016,31378,Petrol,18.2,1199,88.7,5.9
3257,Hyundai Verna 1.6,2013,114000,Diesel,22.32,1582,126.3,6.75
3258,Honda Amaze VX,2014,81000,Diesel,25.8,1498,98.6,4.1
3259,Audi Q3 30,2017,31000,Diesel,18.51,1968,147.51,27.0
3260,Skoda Rapid 2013-2016,2014,35000,Petrol,15.0,1598,103.52,4.5
3261,Audi A4 2.0,2013,60001,Diesel,17.11,1968,174.33,14.5
3262,Maruti Swift Dzire,2014,75074,Diesel,23.4,1248,74.0,5.25
3263,Tata Indica Vista,2012,80000,Diesel,22.3,1248,74.0,1.2
3264,Toyota Innova 2.5,2006,147350,Diesel,12.99,2494,100.6,4.95
3265,Renault Duster 110PS,2013,60000,Diesel,19.64,1461,108.45,7.5
3266,Mercedes-Benz E-Class E400,2015,7501,Petrol,10.0,2996,333.0,48.0
3267,Honda Amaze S,2015,58000,Diesel,25.8,1498,98.6,4.45
3268,Mercedes-Benz GLE 350d,2018,29277,Diesel,11.57,2987,254.79,59.65
3269,Maruti Ritz VDi,2015,57034,Diesel,23.2,1248,73.94,4.38
3270,Maruti Ciaz ZDi,2016,40810,Diesel,28.09,1248,88.5,7.9
3271,Hyundai Santro Xing,2008,35268,Petrol,0.0,1086,62.0,1.88
3272,BMW 5 Series,2008,81000,Diesel,18.48,1197,74.0,10.5
3273,Maruti Baleno Delta,2018,34630,Petrol,21.4,1197,83.1,7.29
3274,Ford Fiesta Diesel,2012,45122,Diesel,23.5,1498,88.7,6.0
3275,Mahindra XUV500 W8,2011,126000,Diesel,16.0,2179,140.0,6.7
3276,Maruti Alto LXi,2009,63000,Petrol,19.7,796,46.3,1.5
3277,Mini Cooper 3,2016,32298,Diesel,20.7,1496,113.98,23.8
3278,Mahindra XUV500 W8,2014,63288,Diesel,15.1,2179,140.0,7.77
3279,Hyundai Santro Xing,2012,43337,Petrol,17.92,1086,62.1,3.32
3280,Maruti Swift VDI,2015,46561,Diesel,22.9,1248,74.0,4.94
3281,Mercedes-Benz A Class,2013,34000,Diesel,20.0,2143,107.3,11.0
3282,Renault KWID RXT,2016,48000,Petrol,25.17,799,53.3,3.4
3283,Maruti Swift VDI,2013,56263,Diesel,22.9,1248,74.0,4.17
3284,Maruti Zen LXI,2005,84060,Petrol,17.3,993,60.0,1.25
3285,Hyundai Grand i10,2016,9000,Petrol,18.9,1197,82.0,5.45
3286,Tata Manza Aura,2012,79000,Diesel,21.12,1248,88.8,2.59
3287,Mahindra XUV500 W10,2015,87900,Diesel,16.0,2179,140.0,12.01
3288,Maruti Swift Dzire,2010,72425,Petrol,17.5,1197,85.8,2.45
3289,Audi Q3 35,2015,38000,Diesel,15.73,1968,174.33,29.0
3290,Ford Fiesta 1.4,2008,83000,Diesel,17.8,1399,74.0,2.4
3291,Mercedes-Benz New C-Class,2010,107000,Diesel,14.84,2143,170.0,11.99
3292,Honda City i,2015,51000,Petrol,18.0,1497,117.3,7.9
3293,Toyota Innova 2.5,2010,140000,Diesel,12.8,2494,102.0,6.25
3294,Chevrolet Beat LT,2011,48000,Petrol,18.6,1199,79.4,1.8
3295,Maruti Wagon R,2013,62000,CNG,26.6,998,58.16,2.8
3296,Honda Jazz 1.2,2015,31000,Petrol,18.7,1199,88.7,4.9
3297,Nissan Micra XL,2010,75055,Petrol,18.06,1198,75.0,2.25
3298,Maruti Ciaz AT,2017,51210,Petrol,19.12,1373,91.1,8.89
3299,Toyota Fortuner 4x2,2012,87000,Diesel,12.55,2982,168.5,15.0
3300,Ford Aspire Ambiente,2018,17000,Diesel,26.1,1498,99.0,5.65
3301,Maruti Ertiga ZDI,2014,57000,Diesel,20.77,1248,88.8,7.0
3302,Maruti Alto 800,2016,9370,Petrol,22.74,796,47.3,2.95
3303,Honda Brio V,2013,53226,Petrol,19.4,1198,86.8,3.3
3304,Hyundai Verna Transform,2010,120000,Diesel,16.2,1493,110.0,3.5
3305,Honda City 1.5,2007,75055,Petrol,12.8,1493,100.0,2.3
3306,Hyundai Creta 1.6,2017,37247,Diesel,19.67,1582,126.2,13.69
3307,Toyota Etios Liva,2013,64000,Diesel,23.59,1364,67.06,3.1
3308,Hyundai Sonata Transform,2014,12000,Petrol,13.44,2359,198.25,12.75
3309,Hyundai Creta 1.6,2017,40158,Diesel,19.67,1582,126.2,13.75
3310,Honda Jazz 1.2,2017,11000,Petrol,18.7,1199,88.7,6.75
3311,Volkswagen Vento Diesel,2014,70010,Diesel,20.54,1598,103.6,5.25
3312,Mahindra XUV500 W6,2015,82000,Diesel,16.0,2179,140.0,8.75
3313,Mahindra TUV 300,2017,57259,Diesel,18.49,1493,100.0,8.87
3314,Honda Accord 2001-2003,2010,84000,Petrol,11.1,2354,142.0,6.5
3315,Maruti Ertiga VDI,2012,168000,Diesel,20.77,1248,88.76,4.5
3316,Mahindra Ssangyong Rexton,2012,73670,Diesel,12.83,2696,162.0,12.5
3317,Toyota Fortuner 4x2,2014,89540,Diesel,12.55,2982,168.5,16.8
3318,Maruti Ertiga ZDI,2016,85423,Diesel,20.77,1248,88.8,8.75
3319,Hyundai Elantra CRDi,2013,48823,Diesel,19.5,1582,126.24,8.5
3320,Hyundai i10 Magna,2011,35082,Petrol,20.36,1197,78.9,2.21
3321,Maruti Omni MPI,2012,126000,Petrol,16.8,796,34.2,1.6
3322,Honda Amaze VX,2016,19000,Petrol,15.5,1198,86.7,6.25
3323,Honda Civic 2006-2010,2007,69000,Petrol,12.9,1799,130.0,2.25
3324,Mercedes-Benz CLA 200,2019,29836,Diesel,17.9,2143,136.0,25.75
3325,Skoda Superb 1.8,2010,48002,Petrol,13.14,1798,157.8,6.75
3326,Maruti Ciaz ZDi,2015,52324,Diesel,28.09,1248,88.5,6.25
3327,Ford Ecosport 1.5,2013,65000,Diesel,22.7,1498,89.84,5.1
3328,Mercedes-Benz M-Class ML,2009,66000,Diesel,8.7,2987,224.34,10.75
3329,Hyundai Grand i10,2016,75700,Diesel,24.0,1120,70.0,5.7
3330,Volkswagen Vento Diesel,2013,43000,Diesel,20.5,1598,105.0,5.95
3331,Chevrolet Beat Diesel,2012,42706,Diesel,25.44,936,56.3,2.4
3332,Mahindra Quanto C6,2013,35000,Diesel,17.21,1493,100.0,3.49
3333,Hyundai i10 Asta,2011,54348,Petrol,19.2,1197,80.0,4.0
3334,Toyota Etios Liva,2013,84000,Diesel,23.59,1364,67.04,3.85
3335,Toyota Corolla Altis,2010,63298,Petrol,14.53,1794,138.1,3.95
3336,Hyundai i10 Magna,2013,75049,Petrol,20.36,1197,78.9,3.0
3337,Ford Figo Aspire,2018,24237,Petrol,18.16,1196,86.8,6.7
3338,Maruti Ritz ZXi,2016,22767,Petrol,18.5,1197,85.8,6.14
3339,Hyundai i20 Sportz,2012,58000,Petrol,15.0,1396,98.6,4.4
3340,Maruti Swift Dzire,2017,57000,Diesel,26.59,1248,74.0,4.25
3341,BMW 7 Series,2010,50161,Petrol,8.77,4395,402.0,25.93
3342,Maruti S Cross,2016,45000,Diesel,22.7,1598,118.0,7.0
3343,Toyota Fortuner 4x4,2017,68319,Diesel,12.55,2982,168.5,25.12
3344,Hyundai EON 1.0,2017,30711,Petrol,20.3,998,68.05,4.45
3345,Hyundai i20 1.4,2011,38277,Diesel,21.9,1396,90.0,2.4
3346,Volkswagen Vento Diesel,2012,115000,Diesel,20.54,1598,103.6,4.33
3347,Maruti Swift Dzire,2017,46849,Petrol,18.5,1197,83.14,6.93
3348,Hyundai i20 Magna,2014,64000,Diesel,21.9,1396,90.0,4.25
3349,Mercedes-Benz E-Class 2009-2013,2010,130923,Diesel,14.21,2143,203.0,12.5
3350,Hyundai Grand i10,2015,15000,Petrol,18.9,1197,82.0,4.9
3351,Hyundai i20 1.4,2014,32720,Diesel,23.0,1396,90.0,4.5
3352,Renault KWID RXT,2016,12500,Petrol,25.17,799,53.3,3.0
3353,Hyundai Xcent 1.2,2015,59800,Petrol,16.9,1197,82.0,5.8
3354,Volkswagen Vento Petrol,2011,54211,Petrol,15.04,1598,103.6,3.33
3355,Chevrolet Cruze LTZ,2015,62242,Diesel,14.39,1998,163.7,6.62
3356,Nissan Terrano XL,2015,54000,Diesel,19.01,1461,108.5,5.75
3357,Hyundai Verna 1.6,2012,65000,Diesel,22.32,1582,126.32,6.2
3358,Maruti Celerio VXI,2015,55000,Petrol,23.1,998,67.04,3.5
3359,Maruti Wagon R,2010,71000,Petrol,18.9,998,67.1,2.0
3360,Hyundai i20 Magna,2012,70000,Diesel,21.9,1396,88.8,4.0
3361,Audi A4 1.8,2011,53000,Petrol,12.3,1781,163.2,9.5
3362,BMW X1 sDrive20d,2013,43000,Diesel,17.05,1995,184.0,17.5
3363,Skoda Rapid 1.6,2015,54000,Petrol,14.3,1598,103.52,6.11
3364,Hyundai i10 Magna,2014,51000,Petrol,20.36,1197,78.9,3.75
3365,Mitsubishi Pajero 2.8,2007,78000,Diesel,10.5,2835,107.2,6.2
3366,Honda City i,2014,25000,Diesel,26.0,1498,98.6,6.15
3367,Maruti Alto K10,2012,12600,Petrol,20.92,998,67.1,2.4
3368,Maruti Swift Ldi,2009,80000,Diesel,17.8,1248,75.0,2.15
3369,Hyundai Grand i10,2016,21000,Petrol,18.9,1197,82.0,3.75
3370,Ford Figo Petrol,2011,32000,Petrol,15.6,1196,70.0,2.15
3371,Hyundai Grand i10,2015,50000,Petrol,18.9,1197,81.86,4.75
3372,Maruti SX4 Vxi,2010,47500,Petrol,15.5,1586,103.3,2.45
3373,Honda City i-VTEC,2017,7500,Petrol,17.4,1497,117.3,11.15
3374,Renault Duster 110PS,2016,68163,Diesel,19.6,1461,108.45,8.9
3375,Honda Amaze S,2014,61000,Diesel,25.8,1498,98.6,4.35
3376,Toyota Innova 2.5,2015,100000,Diesel,12.99,2494,100.6,12.0
3377,BMW 3 Series,2009,61500,Diesel,16.07,1995,181.0,8.5
3378,Hyundai i10 Magna,2017,42883,Petrol,19.81,1086,68.05,4.27
3379,Renault Duster 85PS,2012,97000,Diesel,20.45,1461,83.8,4.25
3380,Mitsubishi Outlander 2.4,2010,39525,Petrol,11.3,2360,170.0,9.25
3381,Maruti Vitara Brezza,2017,35384,Diesel,24.3,1248,88.5,8.61
3382,Mercedes-Benz R-Class R350,2010,46000,Diesel,11.8,2987,261.0,28.0
3383,Ford EcoSport 1.5,2018,32189,Diesel,23.0,1498,98.96,9.25
3384,Hyundai Verna 1.6,2016,27000,Diesel,19.08,1582,126.2,8.6
3385,Volkswagen Polo 1.2,2018,22734,Petrol,16.47,1198,74.0,7.53
3386,Renault Duster 110PS,2014,58002,Diesel,19.64,1461,108.45,5.75
3387,Honda Brio S,2012,31500,Petrol,16.5,1198,86.8,4.15
3388,Ford Figo 2015-2019,2017,30933,Petrol,18.16,1196,86.8,5.84
3389,Audi A6 2.0,2012,27090,Diesel,18.53,1968,187.74,16.5
3390,BMW X5 2014-2019,2015,29500,Diesel,15.97,2993,258.0,43.0
3391,Hyundai i10 Sportz,2013,45000,Petrol,20.36,1197,78.9,3.55
3392,Hyundai i20 1.2,2018,11691,Petrol,18.6,1197,81.83,8.9
3393,Skoda Octavia L,2006,121000,Diesel,16.4,1896,90.0,2.5
3394,Hyundai Verna Transform,2010,118077,Diesel,16.2,1493,110.0,3.85
3395,Hyundai Verna 1.6,2012,36300,Petrol,17.1,1591,121.4,7.5
3396,Hyundai Getz GVS,2005,90000,Petrol,15.3,1341,61.0,1.8
3397,Ford Figo Diesel,2010,78000,Diesel,20.0,1399,68.0,2.25
3398,Audi A6 2011-2015,2015,42000,Diesel,17.68,1968,174.33,24.25
3399,Volkswagen Polo 1.2,2015,27000,Petrol,16.47,1198,74.0,4.35
3400,BMW X1 sDrive20d,2012,22000,Diesel,17.05,1995,184.0,11.5
3401,Honda City i,2014,49000,Petrol,17.4,1497,117.3,4.75
3402,Hyundai i20 Sportz,2012,42600,Diesel,23.0,1396,90.0,4.99
3403,Honda Jazz 1.2,2018,12794,Petrol,19.0,1199,88.7,9.15
3404,Maruti Swift 1.3,2006,125000,Petrol,16.1,1197,74.0,2.35
3405,Honda CR-V 2.4,2014,88046,Petrol,10.1,2354,152.0,13.99
3406,Mercedes-Benz A Class,2014,8000,Diesel,20.0,2143,107.3,19.75
3407,Mahindra XUV500 AT,2018,82739,Diesel,16.0,2179,140.0,16.77
3408,Mahindra Bolero SLX,2006,193000,Diesel,13.6,2523,63.0,2.5
3409,Renault Scala RxL,2013,7000,Petrol,17.97,1498,99.6,3.65
3410,Land Rover Freelander,2012,60000,Diesel,12.35,2179,187.74,23.5
3411,Maruti Alto 800,2017,38000,Petrol,22.74,796,47.3,3.11
3412,Toyota Etios G,2013,56344,Petrol,17.6,1496,88.73,4.57
3413,Hyundai i20 Sportz,2014,17858,Petrol,17.0,1197,80.0,5.32
3414,Hyundai i10 Sportz,2012,53000,Petrol,20.36,1197,78.9,3.2
3415,Maruti Swift VDI,2016,67906,Diesel,25.2,1248,74.0,5.63
3416,Hyundai EON Magna,2015,19000,Petrol,21.1,814,55.2,3.0
3417,BMW 3 Series,2010,67000,Diesel,22.69,1995,190.0,9.25
3418,Tata Indigo XL,2011,80000,Diesel,23.57,1396,70.0,1.2
3419,Maruti Alto 800,2015,61000,Petrol,22.74,796,47.3,2.15
3420,Volkswagen Polo Diesel,2010,39000,Diesel,22.07,1199,73.9,3.05
3421,Toyota Corolla Altis,2014,59000,Petrol,14.28,1798,138.03,11.5
3422,Hyundai Santro Xing,2008,80931,Petrol,17.92,1086,62.1,2.3
3423,Maruti Swift ZXI,2016,34000,Petrol,20.4,1197,81.8,4.95
3424,Renault Scala Diesel,2013,130000,Diesel,21.64,1461,84.8,4.75
3425,Maruti Vitara Brezza,2018,52380,Diesel,24.3,1248,88.5,10.15
3426,Nissan Micra XV,2011,44000,Petrol,18.06,1198,75.0,2.65
3427,Ford Figo Diesel,2015,84000,Diesel,20.0,1399,68.05,3.8
3428,Honda CR-V 2.0,2017,41697,Petrol,13.1,1997,141.1,16.68
3429,Nissan Terrano XV,2014,163000,Diesel,19.01,1461,108.5,5.0
3430,Toyota Etios Liva,2011,42000,Petrol,17.71,1197,78.9,3.75
3431,Hyundai i20 Asta,2013,129000,Diesel,21.27,1396,88.76,4.11
3432,Ford Figo Aspire,2015,32200,Petrol,18.16,1196,86.8,4.25
3433,Mitsubishi Pajero 2.8,2004,129000,Diesel,10.5,2835,107.2,3.45
3434,Audi A4 2.0,2014,40000,Diesel,17.11,1968,174.33,22.5
3435,Toyota Innova 2.0,2006,150000,Petrol,12.4,1998,132.0,4.5
3436,Chevrolet Aveo U-VA,2007,140000,Petrol,15.26,1150,74.9,0.9
3437,Hyundai Getz GLS,2006,63181,Petrol,15.3,1341,83.0,1.85
3438,Honda Amaze S,2013,39575,Diesel,25.8,1498,98.6,3.25
3439,Maruti Swift VDI,2010,63600,Diesel,17.8,1248,74.0,3.1
3440,Ford Ecosport 1.5,2014,70374,Diesel,22.7,1498,89.84,7.34
3441,Volkswagen CrossPolo 1.5,2015,26256,Diesel,20.14,1498,88.5,4.25
3442,Hyundai Elite i20,2016,13460,Petrol,18.6,1197,81.86,6.45
3443,Toyota Innova 2.5,2011,122000,Diesel,12.8,2494,102.0,10.75
3444,Mercedes-Benz M-Class ML,2015,58589,Diesel,15.26,2143,203.2,27.75
3445,Maruti Wagon R,2005,115000,Petrol,17.3,1061,64.0,0.99
3446,Ford Endeavour 2.2,2016,75000,Diesel,12.62,2198,158.0,24.0
3447,Hyundai Elite i20,2016,30292,Petrol,18.6,1197,81.86,6.1
3448,Honda WRV i-VTEC,2017,32248,Petrol,17.5,1199,88.7,8.25
3449,Volkswagen Polo Petrol,2013,74000,Petrol,16.47,1198,73.9,4.65
3450,Honda CR-V 2.0L,2014,56100,Petrol,13.7,1997,153.86,9.75
3451,Hyundai Grand i10,2014,61325,Petrol,18.9,1197,81.86,4.4
3452,Maruti Swift Dzire,2014,33000,Petrol,19.1,1197,85.8,3.99
3453,BMW 5 Series,2016,18090,Diesel,16.2,2993,258.0,45.73
3454,Ford Ecosport 1.5,2014,71390,Diesel,22.7,1498,89.84,5.27
3455,Maruti Wagon R,2014,41000,CNG,26.2,998,58.2,3.5
3456,Honda City i,2016,67000,Diesel,26.0,1498,98.6,7.25
3457,Tata Indigo LS,2008,99000,Diesel,17.0,1405,70.0,1.6
3458,Renault Duster 110PS,2014,142000,Diesel,19.01,1461,108.45,6.0
3459,Hyundai i10 Sportz,2010,26966,Petrol,20.36,1197,78.9,3.0
3460,Honda Jazz 1.2,2015,27628,Petrol,18.7,1199,88.7,4.95
3461,Maruti SX4 S,2016,82497,Diesel,23.65,1248,88.5,8.99
3462,Honda Accord VTi-L,2007,86000,Petrol,11.9,2354,144.0,1.85
3463,Volkswagen Polo Petrol,2016,26981,Petrol,16.47,1198,73.9,6.16
3464,Maruti Ritz VDi,2010,110471,Diesel,21.1,1248,73.9,3.5
3465,Honda Amaze S,2014,69000,Petrol,19.5,1199,88.76,4.5
3466,Hyundai i20 1.2,2017,12000,Petrol,18.6,1197,81.83,7.75
3467,Renault Duster 85PS,2014,77500,Diesel,20.45,1461,83.8,6.6
3468,Hyundai Grand i10,2014,48031,Petrol,18.9,1197,82.0,4.98
3469,BMW 3 Series,2008,170000,Diesel,16.07,1995,181.0,9.75
3470,Ford Ecosport 1.5,2014,69565,Diesel,22.7,1498,89.84,5.55
3471,Volkswagen Vento 1.5,2016,45492,Diesel,21.5,1498,108.5,10.3
3472,Honda Accord 2.4,2011,85000,Petrol,11.7,2354,177.6,7.5
3473,Chevrolet Aveo 1.4,2008,55902,Petrol,14.49,1399,92.7,1.8
3474,Volkswagen Polo 1.2,2017,18500,Petrol,16.2,1199,74.0,6.25
3475,Mahindra Xylo D4,2015,129750,Diesel,14.95,2489,93.7,6.8
3476,Hyundai i10 Magna,2009,50902,Petrol,19.2,1197,80.0,3.0
3477,Mahindra XUV500 W8,2015,84725,Diesel,15.1,2179,140.0,11.6
3478,Hyundai Elantra CRDi,2013,40000,Diesel,22.7,1582,126.24,6.95
3479,Volkswagen Passat 1.8,2010,60000,Petrol,14.3,1798,160.0,3.5
3480,Hyundai Grand i10,2014,33496,Petrol,18.9,1197,81.86,5.5
3481,Hyundai i20 Asta,2015,25000,Petrol,18.6,1197,81.83,5.65
3482,Chevrolet Enjoy TCDi,2013,71000,Diesel,18.2,1248,73.8,3.25
3483,Skoda Rapid 1.6,2015,20826,Petrol,14.3,1598,103.6,7.72
3484,Hyundai Creta 1.6,2016,42244,Diesel,19.67,1582,126.2,12.0
3485,Chevrolet Beat Diesel,2013,98598,Diesel,25.44,936,57.6,1.55
3486,Toyota Fortuner 3.0,2011,62100,Diesel,11.5,2982,171.0,10.75
3487,Hyundai i20 Sportz,2016,44238,Petrol,18.6,1197,81.83,6.72
3488,Audi Q7 3.0,2012,91743,Diesel,12.07,2967,241.4,28.55
3489,Porsche Panamera Diesel,2013,19828,Diesel,17.85,2967,300.0,75.0
3490,Honda City i,2016,36891,Petrol,17.8,1497,117.3,10.49
3491,Mahindra Quanto C4,2012,90049,Diesel,17.21,1493,100.0,3.8
3492,Audi A4 2.0,2012,74002,Diesel,16.55,1968,140.0,18.5
3493,Hyundai Sonata Transform,2013,41000,Petrol,12.37,2359,198.25,6.0
3494,Hyundai Verna 1.6,2012,83678,Diesel,22.32,1582,126.32,5.5
3495,Maruti Wagon R,2010,91000,Petrol,18.9,998,67.1,2.3
3496,Maruti Ertiga SHVS,2016,50000,Diesel,24.52,1248,88.5,8.7
3497,Hyundai Xcent 1.1,2015,58000,Diesel,24.4,1120,71.01,4.95
3498,Maruti Swift VDI,2012,80000,Diesel,22.9,1248,74.0,4.25
3499,Mahindra XUV500 W6,2017,41290,Diesel,16.0,2179,140.0,10.94
3500,BMW 5 Series,2013,65000,Diesel,22.48,1995,190.0,21.26
3501,Toyota Corolla Altis,2016,16471,Petrol,14.28,1798,138.03,11.5
3502,Hyundai i20 Asta,2015,54339,Diesel,22.54,1396,88.73,6.0
3503,Mahindra KUV 100,2016,24025,Petrol,18.15,1198,82.0,4.1
3504,Maruti Alto 800,2013,24027,Petrol,24.7,796,47.3,2.01
3505,Fiat Punto EVO,2010,59270,Petrol,15.7,1172,67.0,2.6
3506,Maruti Wagon R,2012,40000,Petrol,18.9,998,67.1,2.35
3507,Mitsubishi Pajero 4X4,2012,155566,Diesel,9.5,2835,118.6,9.15
3508,Honda Brio EX,2013,42320,Petrol,19.4,1198,86.8,2.9
3509,Hyundai i20 Asta,2017,24153,Diesel,22.54,1396,88.73,9.18
3510,Hyundai Creta 1.6,2016,27000,Petrol,13.0,1591,121.3,11.45
3511,Maruti Alto Green,2012,92000,CNG,26.83,796,38.4,2.1
3512,Honda Amaze S,2017,61795,Petrol,17.8,1198,86.7,5.53
3513,Mahindra KUV 100,2016,13500,Petrol,18.15,1198,82.0,3.75
3514,Honda City i-VTEC,2018,4500,Petrol,18.0,1497,117.3,12.5
3515,Mahindra XUV500 AT,2017,23000,Diesel,16.0,2179,140.0,15.5
3516,Hyundai Santro GLS,2011,65400,Petrol,0.0,1086,74.0,2.1
3517,Mercedes-Benz New C-Class,2013,80578,Diesel,14.84,2143,170.0,14.5
3518,Renault Duster 110PS,2017,42646,Diesel,19.6,1461,108.45,12.46
3519,Volkswagen Polo 1.2,2014,30000,Petrol,16.47,1198,74.0,5.25
3520,BMW 5 Series,2012,90000,Diesel,18.48,1197,74.0,14.5
3521,Mercedes-Benz S Class,2009,98000,Diesel,13.5,2987,282.0,25.0
3522,Hyundai Santro GLS,2012,66400,Petrol,0.0,1197,74.0,2.66
3523,Jaguar XJ 3.0L,2012,50000,Diesel,12.9,2993,271.23,45.0
3524,Maruti Swift VDI,2015,63310,Diesel,28.4,1248,74.0,5.1
3525,Honda Amaze S,2014,66000,Diesel,25.8,1498,98.6,3.5
